machine_id,machine_type,temperature,vibration,current,load,operating_hours,maintenance_count,ambient_temperature,humidity,risk_score,failure
MCH-COM-1007,Compressor,64.61,2.989,25.41,70.85,10444.0,12,27.27,69.21,0.0801,0
MCH-COM-1007,Compressor,60.88,2.969,22.74,64.66,10499.2,12,26.62,72.38,0.1088,0
MCH-COM-1007,Compressor,65.71,1.935,25.88,75.56,10558.3,12,25.34,57.16,0.067,0
MCH-COM-1007,Compressor,60.76,3.166,27.39,73.63,10626.8,12,24.53,52.87,0.1097,0
MCH-COM-1007,Compressor,60.09,3.289,23.64,76.45,10670.4,12,25.74,48.2,0.0516,0
MCH-COM-1007,Compressor,59.36,3.243,28.46,79.11,10744.4,12,22.68,39.62,0.2176,0
MCH-COM-1007,Compressor,65.63,3.113,22.46,69.76,10789.5,12,24.75,52.83,0.1272,0
MCH-COM-1007,Compressor,61.27,2.512,22.73,78.81,10840.0,13,27.83,44.25,0.1103,0
MCH-COM-1007,Compressor,61.83,3.148,30.37,78.31,10919.7,13,27.63,47.02,0.2885,0
MCH-COM-1007,Compressor,67.93,3.34,24.07,82.28,10967.3,13,28.08,64.3,0.2462,0
MCH-COM-1007,Compressor,64.29,2.523,24.71,80.05,11011.4,13,25.97,60.28,0.0731,0
MCH-COM-1007,Compressor,68.12,3.156,22.6,73.66,11076.9,13,31.73,39.89,0.2075,0
MCH-COM-1007,Compressor,64.72,4.067,23.65,77.97,11132.6,13,29.04,47.93,0.2555,0
MCH-COM-1007,Compressor,63.21,2.821,21.68,74.85,11176.3,13,31.6,55.69,0.0309,0
MCH-COM-1007,Compressor,68.63,3.29,24.88,71.23,11216.5,13,26.05,37.35,0.2581,0
MCH-COM-1007,Compressor,65.58,3.858,26.06,69.81,11259.6,13,22.24,52.52,0.2327,0
MCH-COM-1007,Compressor,64.12,3.271,24.64,79.3,11320.5,13,21.61,74.25,0.1343,0
MCH-COM-1007,Compressor,68.17,2.864,24.77,73.55,11369.8,13,29.02,60.49,0.1446,0
MCH-COM-1007,Compressor,70.63,3.166,28.43,75.56,11440.9,13,32.31,60.14,0.3206,0
MCH-COM-1007,Compressor,65.72,3.252,24.94,77.48,11515.2,13,31.46,54.72,0.1826,0
MCH-COM-1007,Compressor,71.71,2.851,23.35,68.26,11561.0,13,26.65,48.25,0.2581,0
MCH-COM-1007,Compressor,62.27,3.265,29.06,79.92,11614.4,13,32.49,50.47,0.2667,0
MCH-COM-1007,Compressor,64.47,3.052,25.85,71.04,11660.3,13,26.3,65.25,0.1366,0
MCH-COM-1007,Compressor,65.27,2.402,24.41,66.35,11711.8,14,28.3,58.06,0.0126,0
MCH-COM-1007,Compressor,65.97,3.208,25.51,67.79,11761.3,14,26.99,59.92,0.121,0
MCH-COM-1007,Compressor,63.91,3.275,26.76,73.82,11832.8,14,32.59,69.43,0.2664,0
MCH-COM-1007,Compressor,66.83,4.18,23.77,87.74,11886.6,14,31.07,71.08,0.5169,0
MCH-COM-1007,Compressor,68.38,3.713,22.83,74.02,11946.5,14,19.43,52.86,0.2312,0
MCH-COM-1007,Compressor,64.13,4.462,28.44,66.36,12013.4,14,30.22,64.59,0.4755,0
MCH-COM-1007,Compressor,65.71,3.138,22.31,68.81,12086.3,14,28.69,56.19,0.098,0
MCH-COM-1007,Compressor,61.82,2.955,26.77,74.54,12138.4,14,34.49,46.65,0.1226,0
MCH-COM-1007,Compressor,63.58,3.294,23.44,86.56,12186.7,14,21.24,75.59,0.2359,0
MCH-COM-1007,Compressor,67.21,3.667,26.72,70.62,12265.9,14,30.4,77.41,0.3836,0
MCH-COM-1007,Compressor,73.47,3.193,24.13,69.64,12318.7,14,27.11,31.54,0.286,0
MCH-COM-1007,Compressor,63.95,2.463,26.5,73.69,12385.5,14,25.46,51.1,0.1282,0
MCH-COM-1007,Compressor,65.29,2.65,25.25,74.7,12452.6,14,23.44,51.54,0.0829,0
MCH-COM-1007,Compressor,67.29,2.885,26.35,69.12,12513.2,15,24.2,51.98,0.1324,0
MCH-COM-1007,Compressor,65.65,2.862,28.09,73.28,12562.3,15,36.94,48.86,0.096,0
MCH-COM-1007,Compressor,64.33,2.875,23.38,90.61,12608.0,15,29.27,60.57,0.1779,0
MCH-COM-1007,Compressor,62.69,3.513,21.65,68.14,12667.5,15,27.01,71.21,0.1938,0
MCH-COM-1007,Compressor,66.66,3.014,27.59,65.49,12727.9,15,30.94,52.61,0.1785,0
MCH-COM-1007,Compressor,61.72,3.012,24.79,68.99,12798.8,15,22.88,48.04,0.0083,0
MCH-COM-1007,Compressor,61.97,2.835,21.23,72.78,12867.2,15,32.09,63.46,0.1383,0
MCH-COM-1007,Compressor,65.23,3.122,23.34,84.75,12943.7,15,36.27,56.98,0.1604,0
MCH-COM-1007,Compressor,62.28,2.374,23.58,73.68,13022.5,15,37.25,51.63,0.023,0
MCH-COM-1007,Compressor,61.41,3.57,26.99,72.09,13091.7,15,20.5,41.46,0.176,0
MCH-COM-1007,Compressor,67.76,3.033,28.74,86.75,13134.7,15,27.86,54.79,0.31,0
MCH-COM-1007,Compressor,63.86,2.257,22.02,64.66,13190.9,15,32.34,36.26,0.0853,0
MCH-COM-1007,Compressor,62.08,3.869,24.27,65.6,13255.3,15,33.14,71.82,0.247,0
MCH-COM-1007,Compressor,180.0,2.547,24.76,75.65,13318.9,15,26.59,33.17,0.3487,1
MCH-COM-1007,Compressor,64.16,2.836,23.14,71.34,13366.1,16,33.64,41.32,0.0876,0
MCH-COM-1007,Compressor,65.19,3.122,23.54,72.89,13429.5,16,27.98,48.75,0.0847,0
MCH-COM-1007,Compressor,66.83,4.086,25.56,63.53,13483.4,16,32.65,52.55,0.3346,0
MCH-CNC-1008,CNC,54.89,1.305,15.69,69.51,5029.2,6,29.48,50.75,0.0994,0
MCH-CNC-1008,CNC,51.75,2.06,17.48,72.37,5086.3,6,27.26,55.7,0.1259,0
MCH-CNC-1008,CNC,53.92,2.053,17.44,56.11,5137.6,6,29.31,73.18,0.0741,0
MCH-CNC-1008,CNC,58.43,2.186,19.63,55.12,5202.6,6,27.17,52.57,0.2198,0
MCH-CNC-1008,CNC,57.38,2.038,19.32,55.49,5262.0,6,31.54,67.19,0.1161,0
MCH-CNC-1008,CNC,55.4,2.214,16.66,61.59,5331.2,6,29.2,39.05,0.1246,0
MCH-CNC-1008,CNC,51.25,1.872,18.06,54.15,5385.4,6,28.33,55.8,0.0594,0
MCH-CNC-1008,CNC,56.7,1.771,21.43,59.12,5430.7,6,23.31,43.19,0.2355,0
MCH-CNC-1008,CNC,53.77,1.591,19.28,56.68,5505.2,6,30.61,66.23,0.1009,0
MCH-CNC-1008,CNC,62.19,1.483,16.77,57.95,5578.3,6,37.04,76.58,0.2598,0
MCH-CNC-1008,CNC,52.62,18.0,16.76,53.73,5632.3,6,33.97,52.07,0.3425,1
MCH-CNC-1008,CNC,57.32,1.501,18.08,51.23,5699.9,6,26.82,47.96,0.0943,0
MCH-CNC-1008,CNC,55.68,2.066,17.67,62.97,5759.6,6,24.53,63.18,0.0829,0
MCH-CNC-1008,CNC,53.55,1.762,17.64,74.97,5830.1,6,27.75,41.27,0.1271,0
MCH-CNC-1008,CNC,53.58,2.085,17.09,70.25,5885.7,7,25.64,71.77,0.0855,0
MCH-CNC-1008,CNC,54.12,2.42,18.25,78.17,5947.1,7,26.92,58.08,0.2499,0
MCH-CNC-1008,CNC,50.46,1.509,16.81,66.51,5989.4,7,21.56,62.16,0.1343,0
MCH-CNC-1008,CNC,61.04,2.314,18.55,70.87,6036.4,7,30.16,49.48,0.46,0
MCH-CNC-1008,CNC,53.29,1.988,18.26,42.92,6107.7,7,27.12,55.34,0.0,0
MCH-CNC-1008,CNC,59.88,2.056,16.64,45.46,6162.9,7,30.75,44.57,0.2602,0
MCH-CNC-1008,CNC,59.19,1.537,18.83,70.34,6204.3,7,32.08,29.84,0.19,0
MCH-CNC-1008,CNC,51.16,2.157,18.62,38.42,6251.1,7,26.8,64.61,0.0912,0
MCH-CNC-1008,CNC,55.44,1.891,16.41,59.86,6307.5,7,28.21,62.38,0.0276,0
MCH-CNC-1008,CNC,55.26,2.328,17.44,48.45,6376.2,7,29.91,56.52,0.1568,0
MCH-CNC-1008,CNC,51.21,2.537,19.07,57.7,6430.8,7,24.26,67.93,0.2954,0
MCH-CNC-1008,CNC,61.78,1.816,20.58,58.52,6500.6,7,34.32,46.18,0.3455,0
MCH-CNC-1008,CNC,57.41,2.199,19.65,56.1,6574.9,7,28.34,69.98,0.2656,0
MCH-CNC-1008,CNC,56.72,1.934,18.31,60.68,6628.5,7,24.85,51.87,0.0745,0
MCH-CNC-1008,CNC,54.69,2.472,19.51,62.32,6700.6,8,24.95,45.11,0.2801,0
MCH-CNC-1008,CNC,51.97,2.034,18.54,57.51,6745.6,8,23.99,45.58,0.0588,0
MCH-CNC-1008,CNC,52.87,2.398,17.99,55.81,6802.2,8,28.43,63.02,0.1242,0
MCH-CNC-1008,CNC,57.71,1.619,19.76,59.93,6846.1,8,27.81,46.68,0.1902,0
MCH-CNC-1008,CNC,50.0,1.771,18.88,52.31,6888.3,8,21.81,44.09,0.0592,0
MCH-CNC-1008,CNC,53.96,1.961,19.55,69.99,6930.8,8,36.02,35.5,0.1125,0
MCH-CNC-1008,CNC,57.1,1.864,19.29,61.66,6975.0,8,34.32,67.51,0.1483,0
MCH-CNC-1008,CNC,53.76,1.971,17.54,47.95,7048.5,8,33.89,63.94,0.0283,0
MCH-CNC-1008,CNC,58.91,1.811,15.24,68.06,7110.2,8,22.89,52.65,0.1703,0
MCH-CNC-1008,CNC,56.16,2.255,18.87,64.4,7188.1,8,24.84,58.53,0.2792,0
MCH-CNC-1008,CNC,59.69,1.579,17.48,49.45,7249.6,8,25.08,55.16,0.255,0
MCH-CNC-1008,CNC,58.43,2.068,17.31,58.93,7314.8,8,32.88,65.91,0.0672,0
MCH-CNC-1008,CNC,52.96,2.142,18.53,51.6,7362.1,8,31.0,44.31,0.1253,0
MCH-CNC-1008,CNC,56.59,1.66,17.21,55.63,7423.8,8,28.64,52.55,0.1152,0
MCH-CNC-1008,CNC,50.82,2.165,18.43,60.84,7479.2,8,29.08,47.57,0.1014,0
MCH-CNC-1008,CNC,62.62,2.352,17.57,55.81,7556.4,9,16.56,67.82,0.4407,0
MCH-CNC-1008,CNC,53.37,1.57,16.27,63.56,7633.8,9,27.64,63.3,0.1123,0
MCH-CNC-1008,CNC,57.9,2.111,19.24,43.28,7681.7,9,23.06,50.63,0.1483,0
MCH-CNC-1008,CNC,60.64,1.951,17.08,44.36,7746.5,9,31.45,48.4,0.2166,0
MCH-CNC-1008,CNC,52.78,2.632,19.12,51.77,7812.1,9,28.93,64.26,0.3917,0
MCH-CNC-1008,CNC,57.51,2.245,18.89,59.87,7874.6,9,23.3,54.08,0.1803,0
MCH-CNC-1008,CNC,49.37,2.051,17.85,49.63,7919.5,9,26.67,51.26,0.0424,0
MCH-CNC-1008,CNC,55.66,2.311,17.82,45.01,7985.7,9,30.69,47.1,0.1548,0
MCH-CNC-1008,CNC,51.84,2.022,19.6,67.46,8057.7,9,34.34,75.74,0.1939,0
MCH-CNC-1008,CNC,51.42,1.458,18.95,54.46,8111.5,9,26.04,52.4,0.1098,0
MCH-CNC-1008,CNC,50.54,1.622,18.0,69.59,8172.1,9,27.9,45.5,0.0751,0
MCH-CNC-1008,CNC,57.86,1.779,16.28,46.28,8216.7,9,22.24,43.47,0.119,0
MCH-CNC-1008,CNC,51.37,2.056,17.63,77.78,8293.9,9,21.18,56.94,0.0566,0
MCH-CNC-1008,CNC,51.91,2.029,19.15,60.77,8338.3,10,33.54,28.87,0.155,0
MCH-CNC-1008,CNC,59.43,2.274,18.81,69.87,8386.7,10,20.33,64.55,0.3318,0
MCH-CNC-1008,CNC,53.02,2.789,18.29,42.46,8438.6,10,29.53,46.36,0.336,0
MCH-CNC-1008,CNC,56.64,1.821,20.25,67.52,8511.6,10,24.69,53.18,0.231,0
MCH-CNC-1008,CNC,53.91,1.9,18.06,51.47,8579.6,10,19.07,57.87,0.0417,0
MCH-CNC-1008,CNC,52.02,1.469,15.53,63.41,8619.9,10,27.11,51.9,0.0845,0
MCH-CNC-1008,CNC,53.03,2.113,17.92,66.58,8667.3,10,31.86,51.97,0.1342,0
MCH-CNC-1008,CNC,52.73,1.971,16.84,51.56,8737.3,10,28.28,84.16,0.0556,0
MCH-CNC-1008,CNC,54.99,1.606,19.87,67.0,8793.4,10,31.22,71.32,0.156,0
MCH-CNC-1008,CNC,54.09,2.513,18.95,42.25,8834.5,10,29.82,48.02,0.2181,0
MCH-CNC-1008,CNC,56.22,1.478,18.4,61.69,8913.0,10,29.45,61.91,0.0919,0
MCH-CNC-1008,CNC,56.24,2.007,19.72,77.94,8959.1,10,31.66,57.47,0.2624,0
MCH-CNC-1008,CNC,55.77,2.006,21.25,54.01,9019.5,10,32.62,53.49,0.149,0
MCH-CNC-1008,CNC,54.44,1.836,18.87,60.73,9069.4,10,23.91,72.65,0.0469,0
MCH-CNC-1008,CNC,59.76,2.071,17.95,65.63,9138.9,10,25.69,56.56,0.196,0
MCH-CNC-1008,CNC,50.62,2.038,17.34,58.06,9210.0,11,29.46,70.27,0.0649,0
MCH-CNC-1008,CNC,53.99,1.77,16.75,55.24,9265.9,11,27.21,62.03,0.0924,0
MCH-CNC-1008,CNC,51.83,2.388,19.42,52.79,9332.2,11,32.9,58.92,0.266,0
MCH-CNC-1008,CNC,56.07,1.992,18.82,61.5,9408.6,11,26.65,30.69,0.0145,0
MCH-CNC-1008,CNC,53.88,2.233,18.72,57.22,9481.2,11,32.09,57.46,0.1843,0
MCH-CNC-1008,CNC,54.59,2.505,16.93,57.42,9537.8,11,23.05,63.72,0.2113,0
MCH-CNC-1008,CNC,53.59,1.845,18.09,49.99,9595.4,11,19.03,60.49,0.0602,0
MCH-CNC-1008,CNC,57.56,2.468,17.75,70.4,9670.9,11,27.9,74.19,0.3383,0
MCH-CNC-1008,CNC,47.91,1.976,20.56,64.28,9712.3,11,25.94,58.95,0.1106,0
MCH-CNC-1008,CNC,54.74,2.788,17.22,68.02,9753.2,11,31.05,46.6,0.37,0
MCH-CNC-1008,CNC,58.05,2.043,18.51,46.91,9801.4,11,30.62,58.45,0.1544,0
MCH-CNC-1008,CNC,56.08,1.877,17.11,58.06,9874.5,11,26.14,81.17,0.095,0
MCH-CNC-1008,CNC,52.09,2.611,17.35,60.24,9920.7,11,31.59,31.36,0.2401,0
MCH-CNC-1008,CNC,53.28,2.062,18.56,59.38,9972.1,11,27.51,67.78,0.0403,0
MCH-CNC-1008,CNC,55.12,2.044,20.75,61.38,10037.2,12,25.94,32.09,0.1883,0
MCH-CNC-1008,CNC,53.6,1.967,17.17,62.81,10084.6,12,25.73,44.03,0.0914,0
MCH-CNC-1008,CNC,59.11,1.668,18.37,44.76,10136.7,12,22.1,47.93,0.1997,0
MCH-CNC-1008,CNC,52.66,1.755,18.05,60.3,10195.4,12,24.86,78.83,0.026,0
MCH-CNC-1008,CNC,55.34,1.879,18.66,69.88,10244.5,12,34.65,45.85,0.0981,0
MCH-CNC-1008,CNC,56.65,2.292,17.86,58.5,10324.2,12,31.74,66.46,0.1862,0
MCH-CNC-1008,CNC,55.6,1.968,14.31,47.11,10370.8,12,26.42,41.79,0.0906,0
MCH-CNC-1008,CNC,51.07,1.85,17.31,69.64,10444.8,12,25.57,60.43,0.0467,0
MCH-CNC-1008,CNC,57.71,2.255,17.95,46.43,10503.6,12,27.07,54.76,0.2528,0
MCH-CNC-1008,CNC,52.79,2.342,18.02,52.64,10548.7,12,26.17,78.14,0.2052,0
MCH-CNC-1008,CNC,58.15,1.688,16.97,54.55,10593.5,12,28.74,52.91,0.1864,0
MCH-CNC-1008,CNC,53.91,1.762,17.73,68.91,10653.5,12,21.95,59.16,0.1192,0
MCH-CNC-1008,CNC,54.45,1.841,19.39,52.13,10707.6,12,27.91,42.52,0.1086,0
MCH-CNC-1008,CNC,54.54,1.621,17.98,68.92,10757.0,12,35.42,56.12,0.0352,0
MCH-CNC-1008,CNC,56.2,1.885,15.11,73.01,10835.4,13,23.8,71.59,0.1631,0
MCH-CNC-1008,CNC,52.07,2.094,21.2,72.29,10893.9,13,25.95,46.46,0.2432,0
MCH-CNC-1008,CNC,54.5,2.36,19.11,46.46,10971.1,13,29.83,52.85,0.2035,0
MCH-CNC-1008,CNC,55.75,2.36,19.47,54.0,11017.6,13,27.77,49.62,0.3047,0
MCH-CNC-1008,CNC,54.67,2.553,15.43,59.81,11065.0,13,27.78,58.45,0.2435,0
MCH-CNC-1008,CNC,50.72,1.586,20.0,52.14,11128.8,13,26.0,80.26,0.1029,0
MCH-CNC-1008,CNC,56.03,2.319,19.52,49.35,11179.6,13,25.15,58.63,0.2927,0
MCH-CNC-1008,CNC,52.72,1.852,18.63,64.96,11227.0,13,30.72,44.84,0.073,0
MCH-CNC-1008,CNC,55.65,2.379,17.64,59.82,11270.8,13,23.9,77.36,0.1921,0
MCH-CNC-1008,CNC,58.23,2.009,18.13,48.0,11313.8,13,19.4,70.02,0.1114,0
MCH-CNC-1008,CNC,55.62,1.625,16.65,68.5,11384.0,13,34.96,47.54,0.0791,0
MCH-CNC-1008,CNC,55.57,1.964,20.78,56.37,11435.2,13,32.96,59.58,0.1422,0
MCH-CNC-1008,CNC,59.12,2.087,17.86,71.04,11514.4,13,33.0,69.42,0.2927,0
MCH-CNC-1008,CNC,56.62,1.866,18.66,61.7,11561.7,13,27.86,62.32,0.0847,0
MCH-CNC-1008,CNC,57.03,1.92,20.25,66.23,11615.9,13,30.17,60.92,0.1442,0
MCH-CNC-1008,CNC,58.07,1.966,19.49,61.39,11670.9,14,35.67,68.17,0.2337,0
MCH-CNC-1008,CNC,61.99,1.369,18.96,54.43,11730.9,14,35.53,58.03,0.2878,0
MCH-CNC-1008,CNC,54.2,1.786,17.54,57.37,11805.7,14,25.0,58.24,0.0425,0
MCH-CNC-1008,CNC,52.01,1.503,18.47,64.26,11879.1,14,30.92,61.61,0.1383,0
MCH-CNC-1008,CNC,57.99,2.804,22.65,45.94,11919.5,14,19.21,54.91,0.6013,0
MCH-CNC-1008,CNC,54.77,2.211,17.59,54.45,11975.9,14,25.83,52.6,0.182,0
MCH-CNC-1008,CNC,53.54,1.913,18.86,58.41,12049.0,14,32.47,43.97,0.0812,0
MCH-CNC-1008,CNC,55.91,2.121,16.7,70.75,12089.0,14,35.7,47.47,0.2207,0
MCH-CNC-1008,CNC,47.85,2.323,16.71,67.81,12150.3,14,24.15,54.18,0.1752,0
MCH-CNC-1008,CNC,54.36,2.549,17.84,76.88,12200.7,14,26.46,72.9,0.3347,0
MCH-CNC-1008,CNC,54.14,1.839,20.31,61.48,12257.2,14,19.65,39.28,0.0939,0
MCH-CNC-1008,CNC,58.22,2.288,17.71,55.9,12314.0,14,30.87,41.45,0.2267,0
MCH-CNC-1008,CNC,56.96,2.01,18.91,61.4,12369.7,14,29.99,38.99,0.1422,0
MCH-CNC-1008,CNC,59.34,2.234,19.38,59.99,12445.4,14,31.57,55.78,0.2723,0
MCH-CNC-1008,CNC,59.14,1.694,19.06,58.08,12506.8,15,26.21,57.06,0.2178,0
MCH-CNC-1008,CNC,58.64,2.247,17.86,72.15,12583.0,15,28.82,62.57,0.2954,0
MCH-CNC-1008,CNC,61.73,2.45,18.49,50.3,12652.1,15,28.83,68.14,0.4598,0
MCH-CNC-1008,CNC,47.61,2.583,20.5,59.62,12706.1,15,31.95,62.54,0.3151,0
MCH-CNC-1008,CNC,62.18,1.988,19.18,61.06,12765.9,15,24.7,58.65,0.3445,0
MCH-CNC-1008,CNC,62.53,2.632,16.88,51.92,12821.5,15,28.66,54.59,0.5875,0
MCH-CNC-1008,CNC,64.93,2.492,20.39,70.8,12894.6,15,28.22,86.09,0.7183,1
MCH-CNC-1008,CNC,57.81,2.224,22.08,69.6,12942.1,15,25.82,44.63,0.4786,0
MCH-CNC-1008,CNC,61.14,2.976,19.8,67.57,13019.6,15,29.2,47.51,0.6768,0
MCH-CNC-1008,CNC,56.92,2.747,21.19,71.68,13082.8,15,30.67,53.46,0.5424,0
MCH-CNC-1008,CNC,63.57,3.061,22.39,63.05,13147.2,15,29.55,64.29,0.85,1
MCH-CNC-1008,CNC,57.93,2.301,20.21,61.68,13207.9,15,22.26,56.79,0.3281,0
MCH-CNC-1008,CNC,65.28,3.341,21.21,59.06,13270.1,15,30.59,55.11,0.7175,1
MCH-CNC-1008,CNC,59.57,2.644,120.0,71.35,13336.8,16,30.04,76.91,0.6895,1
MCH-CNC-1008,CNC,61.66,2.518,19.99,59.61,13403.0,16,17.76,42.9,0.5112,0
MCH-CNC-1008,CNC,64.11,2.762,21.6,49.87,13451.6,16,29.13,70.33,0.6956,0
MCH-CNC-1008,CNC,58.11,2.797,23.08,67.86,13514.9,16,22.33,83.41,0.6333,0
MCH-CNC-1008,CNC,63.11,2.656,19.76,62.46,13569.1,16,30.54,70.49,0.6269,0
MCH-CNC-1008,CNC,6000.0,3.157,22.24,68.29,13634.5,16,29.1,53.65,0.8562,1
MCH-CNC-1008,CNC,64.14,3.38,24.97,68.1,13696.4,16,27.97,58.07,0.8643,1
MCH-CNC-1008,CNC,67.4,3.238,21.16,74.16,13743.6,16,28.08,43.36,0.8944,1
MCH-CNC-1008,CNC,66.24,3.439,23.19,66.36,13813.0,16,26.11,55.02,0.8033,1
MCH-CNC-1008,CNC,67.4,3.288,21.97,75.5,13871.3,16,25.3,84.75,0.8847,1
MCH-CNC-1008,CNC,62.99,3.299,23.42,65.02,13933.4,16,22.02,42.53,0.7831,1
MCH-CNC-1008,CNC,61.53,2.855,23.23,66.32,14000.3,16,25.22,49.06,0.8117,1
MCH-CNC-1008,CNC,68.66,3.094,21.78,71.17,14066.4,16,26.97,46.54,0.8277,1
MCH-CNC-1008,CNC,68.73,3.405,21.96,60.39,14136.3,16,28.05,60.77,0.8015,1
MCH-CNC-1008,CNC,72.97,3.639,22.73,74.88,14184.6,17,28.19,55.54,0.9344,1
MCH-CNC-1008,CNC,65.78,3.481,24.84,71.74,14229.0,17,26.52,34.53,0.9317,1
MCH-CNC-1008,CNC,75.12,3.612,22.33,72.35,14295.8,17,24.21,51.03,0.9344,1
MCH-CNC-1008,CNC,65.08,2.934,20.97,78.01,14345.2,17,24.05,61.42,0.7887,1
MCH-CNC-1008,CNC,69.79,3.522,23.73,66.8,14389.8,17,32.82,77.52,0.9026,1
MCH-CNC-1008,CNC,63.7,3.527,23.69,74.13,14435.1,17,21.09,34.08,0.8909,1
MCH-CNC-1008,CNC,68.9,3.258,22.19,73.83,14487.6,17,24.71,57.9,0.8769,1
MCH-CNC-1008,CNC,65.77,4.177,24.6,68.33,14567.2,17,25.91,72.58,0.8781,1
MCH-CNC-1008,CNC,74.86,3.621,24.23,74.51,14613.5,17,25.8,53.85,0.943,1
MCH-CNC-1008,CNC,73.04,3.446,25.17,74.06,14665.5,17,27.19,60.39,0.9345,1
MCH-CNC-1008,CNC,70.25,4.051,25.35,67.81,14742.3,17,25.63,52.8,0.9,1
MCH-CNC-1008,CNC,77.26,4.029,24.65,64.7,14820.8,17,30.96,47.66,0.8671,1
MCH-CNC-1008,CNC,75.42,4.096,21.03,71.19,14870.0,17,28.5,50.92,0.9185,1
MCH-CNC-1008,CNC,68.1,3.177,23.48,74.99,14945.2,17,15.1,44.88,0.8787,1
MCH-CNC-1008,CNC,73.22,4.66,24.78,72.17,14990.8,17,31.36,55.26,0.8271,1
MCH-CNC-1008,CNC,77.15,4.26,25.7,72.21,15061.2,18,26.62,66.01,0.8791,1
MCH-CNC-1008,CNC,73.44,4.534,23.85,85.08,15101.8,18,29.89,43.38,0.9399,1
MCH-CNC-1008,CNC,73.26,4.221,24.85,72.83,15158.0,18,31.77,61.22,0.9515,1
MCH-CNC-1008,CNC,72.43,4.338,26.25,68.79,15207.9,18,34.37,64.76,0.8708,1
MCH-CNC-1008,CNC,73.89,4.234,25.4,84.52,15276.1,18,31.94,55.42,0.9632,1
MCH-CNC-1008,CNC,78.94,4.366,26.66,79.52,15316.7,18,29.95,45.65,0.8607,1
MCH-CNC-1008,CNC,76.03,4.183,24.0,80.46,15375.3,18,29.39,38.93,0.9658,1
MCH-CNC-1008,CNC,76.76,4.495,24.75,64.51,15443.2,18,30.08,36.59,0.8608,1
MCH-CNC-1008,CNC,76.76,4.45,26.91,88.42,15485.0,18,21.6,65.52,0.9288,1
MCH-CNC-1008,CNC,82.34,3.92,30.34,72.8,15560.9,18,33.16,68.01,0.9932,1
MCH-CNC-1008,CNC,77.5,4.328,28.02,72.82,15615.4,18,24.72,61.45,0.9345,1
MCH-CNC-1008,CNC,78.01,4.657,26.04,72.57,15662.0,18,34.14,52.55,0.8609,1
MCH-CNC-1008,CNC,78.9,4.807,25.61,80.21,15711.0,18,29.02,33.54,0.9174,1
MCH-CNC-1008,CNC,84.22,4.477,25.63,78.9,15764.6,18,22.3,71.37,1.0325,1
MCH-CNC-1008,CNC,85.13,4.516,27.31,87.51,15812.5,18,26.71,58.27,1.0163,1
MCH-CNC-1008,CNC,79.02,4.431,25.44,82.33,15872.9,19,29.56,67.74,0.9765,1
MCH-CNC-1008,CNC,76.81,4.149,32.09,82.16,15938.2,19,28.55,58.34,0.8575,1
MCH-CNC-1008,CNC,79.14,5.424,28.93,72.13,15995.6,19,23.09,48.81,0.9398,1
MCH-CNC-1008,CNC,88.09,4.891,26.32,78.06,16052.7,19,29.06,39.63,0.8887,1
MCH-CNC-1008,CNC,86.0,5.035,27.07,74.58,16123.9,19,21.36,53.39,0.9501,1
MCH-CNC-1008,CNC,80.1,5.621,29.61,64.76,16176.0,19,20.91,43.19,0.8275,1
MCH-CNC-1008,CNC,85.88,5.573,28.59,77.72,16240.9,19,23.01,59.2,0.9326,1
MCH-CNC-1008,CNC,82.93,5.617,28.55,90.33,16316.6,19,21.65,87.26,0.9294,1
MCH-CNC-1008,CNC,86.17,5.438,28.15,86.53,16365.5,19,31.48,46.44,0.9314,1
MCH-CNC-1008,CNC,84.61,5.189,31.14,85.88,16430.3,19,27.72,62.27,0.9664,1
MCH-CNC-1008,CNC,83.05,5.356,30.88,82.15,16508.2,19,33.83,65.42,0.8977,1
MCH-CNC-1008,CNC,84.9,5.438,28.7,93.09,16569.4,19,23.57,58.79,1.035,1
MCH-CNC-1008,CNC,84.8,5.2,29.41,87.63,16648.4,19,26.0,42.17,0.8972,1
MCH-CNC-1008,CNC,87.36,5.71,30.82,98.86,16700.8,20,32.46,46.31,0.9063,1
MCH-CNC-1008,CNC,84.91,5.318,27.72,79.42,16763.4,20,30.18,54.21,0.95,1
MCH-PUM-1009,Pump,51.89,2.734,12.93,71.19,3817.4,4,33.56,59.73,0.2361,0
MCH-PUM-1009,Pump,46.21,2.922,16.14,67.26,3864.0,4,25.62,53.06,0.226,0
MCH-PUM-1009,Pump,48.92,2.759,14.34,72.03,3933.6,4,29.48,44.63,0.0966,0
MCH-PUM-1009,Pump,48.31,2.425,16.15,78.68,3994.9,4,31.35,56.43,0.147,0
MCH-PUM-1009,Pump,50.66,2.184,15.96,53.76,4039.4,4,29.54,44.51,0.0844,0
MCH-PUM-1009,Pump,52.0,2.909,13.93,70.33,4117.4,4,25.35,57.95,0.2319,0
MCH-PUM-1009,Pump,51.0,2.288,13.67,72.11,4177.1,5,23.63,43.67,0.0768,0
MCH-PUM-1009,Pump,48.68,18.0,15.62,57.3,4246.9,5,27.2,47.57,0.4439,1
MCH-PUM-1009,Pump,52.14,2.544,15.18,60.74,4295.6,5,36.53,32.14,0.1824,0
MCH-PUM-1009,Pump,55.26,2.69,14.41,68.02,4341.1,5,30.28,58.6,0.3059,0
